location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,count_quantile_0.025,count_quantile_0.10,count_quantile_0.25,count_quantile_0.5,count_quantile_0.75,count_quantile_0.90,count_quantile_0.975,count_quantile_0.025_rounded,count_quantile_0.10_rounded,count_quantile_0.25_rounded,count_quantile_0.5_rounded,count_quantile_0.75_rounded,count_quantile_0.90_rounded,count_quantile_0.975_rounded,rate_quantile_0.025,rate_quantile_0.10,rate_quantile_0.25,rate_quantile_0.5,rate_quantile_0.75,rate_quantile_0.90,rate_quantile_0.975,rate_quantile_0.025_rounded,rate_quantile_0.10_rounded,rate_quantile_0.25_rounded,rate_quantile_0.5_rounded,rate_quantile_0.75_rounded,rate_quantile_0.90_rounded,rate_quantile_0.975_rounded,designated_model,ensemble_of_hub_models,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc covid hosp,hosp,2026-02-28,2026-02-28,CEPH-Rtrend_covid,3994,4499,5049,5735,6505,7249,8097,4000,4500,5000,5700,6500,7200,8100,1.183432380460485,1.333065167674442,1.496031569590633,1.6992951181624638,1.9274480808451313,2.1478971772553965,2.3991617387552693,1.18,1.33,1.5,1.7,1.93,2.15,2.4,TRUE,FALSE,CEPH Lab at Indiana University,2026-02-25,Rtrend COVID
United States,US,1,wk inc covid hosp,hosp,2026-02-28,2026-03-07,CEPH-Rtrend_covid,2829,3500,4305,5407,6752,8190,9922,2800,3500,4300,5400,6800,8200,9900,0.8382399109470986,1.0370589212848516,1.2755824731803673,1.6021078821106263,2.0006348104329477,2.4267178758065526,2.939913890568085,0.84,1.04,1.28,1.6,2,2.43,2.94,TRUE,FALSE,CEPH Lab at Indiana University,2026-02-25,Rtrend COVID
United States,US,2,wk inc covid hosp,hosp,2026-02-28,2026-03-14,CEPH-Rtrend_covid,1969,2661,3577,4935,6754,8844,11546,2000,2700,3600,4900,6800,8800,11500,0.5834197188599636,0.7884610827254257,1.0598742175531182,1.4622530790116408,2.001227415530825,2.6204997428123504,3.421109230044256,0.58,0.79,1.06,1.46,2,2.62,3.42,TRUE,FALSE,CEPH Lab at Indiana University,2026-02-25,Rtrend COVID
United States,US,0,wk inc covid hosp,hosp,2026-02-28,2026-02-28,CFA-EpiAutoGP,5307.8122,5633.1585,5947.3031,6364.2712,6797.8089,7206.3367,7691.4172,5300,5600,5900,6400,6800,7200,7700,1.5727182841470213,1.6691192221247406,1.7622010678400153,1.8857497786960709,2.014208104267018,2.1352559327192675,2.2789865213096436,1.57,1.67,1.76,1.89,2.01,2.14,2.28,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-02-25,EpiAutoGP
United States,US,1,wk inc covid hosp,hosp,2026-02-28,2026-03-07,CFA-EpiAutoGP,4824.1705,5342.0546,5843.5716,6484.8434,7220.9312,7992.9454,8941.1191,4800,5300,5800,6500,7200,8000,8900,1.429414015664058,1.5828643945487941,1.7314651599847983,1.9214756288871968,2.1395803202697508,2.36833009554649,2.6492763796929664,1.43,1.58,1.73,1.92,2.14,2.37,2.65,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-02-25,EpiAutoGP
United States,US,2,wk inc covid hosp,hosp,2026-02-28,2026-03-14,CFA-EpiAutoGP,4333.9059,5069.658,5796.3896,6641.9734,7779.1639,8932.444,10586.307,4300,5100,5800,6600,7800,8900,10600,1.2841473650297295,1.502152587646605,1.7174850131207806,1.9680336484019079,2.304986092180588,2.6467059254506697,3.1367497479457924,1.28,1.5,1.72,1.97,2.3,2.65,3.14,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC),2026-02-25,EpiAutoGP
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-02-28,2026-02-28,CFA_Pyrenew-Pyrenew_E_COVID,0.004532969192541513,0.004775897296630294,0.005000157304688948,0.005285712927709374,0.005549293115661404,0.005821887915359933,0.006199680602311113,0.0045,0.0048,0.005,0.0053,0.0055,0.0058,0.0062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-25,Pyrenew_ED_Visits_COVID
United States,US,1,wk inc covid prop ed visits,prop_ed,2026-02-28,2026-03-07,CFA_Pyrenew-Pyrenew_E_COVID,0.002808022221929473,0.003392200000692683,0.003932623011726344,0.004585598173707675,0.005361612229115699,0.006168355023616345,0.0074759147396882344,0.0028,0.0034,0.0039,0.0046,0.0054,0.0062,0.0075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-25,Pyrenew_ED_Visits_COVID
United States,US,0,wk inc covid hosp,hosp,2026-02-28,2026-02-28,CFA_Pyrenew-Pyrenew_HE_COVID,4703.975,4938.5,5135.5,5378,5641,5891.1,6184.0999999999995,4700,4900,5100,5400,5600,5900,6200,1.393799782643117,1.4632901379329255,1.5216617400738157,1.593515108191409,1.671442678562242,1.7455479460517682,1.832364592890757,1.39,1.46,1.52,1.59,1.67,1.75,1.83,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-25,Pyrenew_Hospital_Admissions_ED_Visits_COVID
United States,US,0,wk inc covid prop ed visits,prop_ed,2026-02-28,2026-02-28,CFA_Pyrenew-Pyrenew_HE_COVID,0.004282359713001443,0.0045231684539362325,0.004777448231783438,0.005113634969723416,0.0054423861002142184,0.005794909882423447,0.006159642580713075,0.0043,0.0045,0.0048,0.0051,0.0054,0.0058,0.0062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-25,Pyrenew_Hospital_Admissions_ED_Visits_COVID
