location_name,horizon,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025,quantile_0.5,quantile_0.975,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_rounded,quantile_0.5_rounded,quantile_0.975_rounded,target,target_data_type,target_end_date,reference_date,forecast_due_date,target_end_date_formatted,forecast_due_date_formatted,reference_date_formatted,model
United States,1,NA,NA,NA,2.6859355126657115e-4,3.603801036266968e-4,4.950844688328798e-4,NA,NA,NA,2.7e-4,3.6e-4,5e-4,wk inc rsv prop ed visits,prop_ed,2025-10-04,2025-09-27,2025-09-24,"October 04, 2025","September 24, 2025","September 27, 2025",RSVHub-ensemble
United States,0,0.07757981552202811,0.1187660110211743,0.17777834077226912,259,396.5,593.5124999999999,0.08,0.12,0.18,260,400,590,wk inc rsv hosp,hosp,2025-09-27,2025-09-27,2025-09-24,"September 27, 2025","September 24, 2025","September 27, 2025",RSVHub-ensemble
United States,1,0.09449985347299553,0.16564338989838434,0.2841098649522921,315.48749999999995,553,948.5,0.09,0.17,0.28,320,550,950,wk inc rsv hosp,hosp,2025-10-04,2025-09-27,2025-09-24,"October 04, 2025","September 24, 2025","September 27, 2025",RSVHub-ensemble
United States,0,NA,NA,NA,8.110426937735983e-5,3.8057557257994626e-4,0.0010504920959674502,NA,NA,NA,8.1e-5,3.8e-4,0.0011,wk inc rsv prop ed visits,prop_ed,2025-09-20,2025-09-27,2025-09-24,"September 20, 2025","September 24, 2025","September 27, 2025",RSVHub-ensemble
United States,0,NA,NA,NA,2.914184000762234e-4,3.3887177013075694e-4,3.9549952358936403e-4,NA,NA,NA,2.9e-4,3.4e-4,4e-4,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-27,2025-09-24,"September 27, 2025","September 24, 2025","September 27, 2025",RSVHub-ensemble
United States,1,NA,NA,NA,9.595968432431428e-5,4.773074476601674e-4,0.0013630293334431058,NA,NA,NA,9.6e-5,4.8e-4,0.0014,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-27,2025-09-24,"September 27, 2025","September 24, 2025","September 27, 2025",RSVHub-ensemble
Alabama,0,0.07847197795094364,0.215797939365095,0.4806408649495298,4,11,24.5,0.08,0.22,0.48,4,10,20,wk inc rsv hosp,hosp,2025-09-27,2025-09-27,2025-09-24,"September 27, 2025","September 24, 2025","September 27, 2025",RSVHub-ensemble
Alabama,1,0.09808997243867955,0.3040789145599066,0.8239557684849081,5,15.5,42,0.1,0.3,0.82,5,20,40,wk inc rsv hosp,hosp,2025-10-04,2025-09-27,2025-09-24,"October 04, 2025","September 24, 2025","September 27, 2025",RSVHub-ensemble
Alabama,0,NA,NA,NA,3.007983285265949e-4,9.102976790832155e-4,0.002068860736825647,NA,NA,NA,3e-4,9.1e-4,0.0021,wk inc rsv prop ed visits,prop_ed,2025-09-20,2025-09-27,2025-09-24,"September 20, 2025","September 24, 2025","September 27, 2025",RSVHub-ensemble
Alabama,0,NA,NA,NA,7.51691299388704e-4,0.0012791475999295318,0.0020083956832379637,NA,NA,NA,7.5e-4,0.0013,0.002,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-27,2025-09-24,"September 27, 2025","September 24, 2025","September 27, 2025",RSVHub-ensemble
Alabama,1,NA,NA,NA,3.6394683339399745e-4,0.0011275509323774666,0.002767248473305726,NA,NA,NA,3.6e-4,0.0011,0.0028,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-27,2025-09-24,"September 27, 2025","September 24, 2025","September 27, 2025",RSVHub-ensemble
Alabama,1,NA,NA,NA,8.184593222392767e-4,0.0015736784052793763,0.002987618857419553,NA,NA,NA,8.2e-4,0.0016,0.003,wk inc rsv prop ed visits,prop_ed,2025-10-04,2025-09-27,2025-09-24,"October 04, 2025","September 24, 2025","September 27, 2025",RSVHub-ensemble
Alaska,0,0,0,0.5620258784815747,0,0,4,0,0,0.56,0,0,4,wk inc rsv hosp,hosp,2025-09-27,2025-09-27,2025-09-24,"September 27, 2025","September 24, 2025","September 27, 2025",RSVHub-ensemble
Alaska,1,0,0.07025323481019684,0.843038817722362,0,0.5,6,0,0.07,0.84,0,1,6,wk inc rsv hosp,hosp,2025-10-04,2025-09-27,2025-09-24,"October 04, 2025","September 24, 2025","September 27, 2025",RSVHub-ensemble
Alaska,0,NA,NA,NA,2.6693011919206853e-5,2.2930777500216514e-4,7.301935063522878e-4,NA,NA,NA,2.7e-5,2.3e-4,7.3e-4,wk inc rsv prop ed visits,prop_ed,2025-09-20,2025-09-27,2025-09-24,"September 20, 2025","September 24, 2025","September 27, 2025",RSVHub-ensemble
Alaska,0,NA,NA,NA,0,1.3851850722537327e-4,5.735836516004248e-4,NA,NA,NA,0,1.4e-4,5.7e-4,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-27,2025-09-24,"September 27, 2025","September 24, 2025","September 27, 2025",RSVHub-ensemble
Alaska,1,NA,NA,NA,3.847853771703031e-5,2.943665291510747e-4,9.479736992723108e-4,NA,NA,NA,3.8e-5,2.9e-4,9.5e-4,wk inc rsv prop ed visits,prop_ed,2025-09-27,2025-09-27,2025-09-24,"September 27, 2025","September 24, 2025","September 27, 2025",RSVHub-ensemble
Alaska,1,NA,NA,NA,0,1.3834318344728788e-4,9.686213847153718e-4,NA,NA,NA,0,1.4e-4,9.7e-4,wk inc rsv prop ed visits,prop_ed,2025-10-04,2025-09-27,2025-09-24,"October 04, 2025","September 24, 2025","September 27, 2025",RSVHub-ensemble
