location_name,abbreviation,horizon,target,target_data_type,forecast_date,target_end_date,model,quantile_0.025,quantile_0.25,quantile_0.5,quantile_0.75,quantile_0.975,quantile_0.025_rounded,quantile_0.25_rounded,quantile_0.5_rounded,quantile_0.75_rounded,quantile_0.975_rounded,forecast_team,forecast_due_date,model_full_name
United States,US,0,wk inc rsv hosp,hosp,2026-02-21,2026-02-21,CEPH-Rtrend_rsv,4461,5728,6558,7471,9344,4500,5700,6600,7500,9300,CEPH Lab at Indiana University,2026-02-18,Rtrend RSV
United States,US,1,wk inc rsv hosp,hosp,2026-02-21,2026-02-28,CEPH-Rtrend_rsv,3583,4959,5929,7043,9458,3600,5000,5900,7000,9500,CEPH Lab at Indiana University,2026-02-18,Rtrend RSV
United States,US,2,wk inc rsv hosp,hosp,2026-02-21,2026-03-07,CEPH-Rtrend_rsv,2772,4145,5155,6354,8988,2800,4100,5200,6400,9000,CEPH Lab at Indiana University,2026-02-18,Rtrend RSV
United States,US,0,wk inc rsv prop ed visits,prop_ed,2026-02-21,2026-02-21,CFA_Pyrenew-Pyrenew_E_RSV,0.005546725437996417,0.006041008879071339,0.0063296204357578085,0.006641135820171167,0.007291382389889196,0.0055,0.006,0.0063,0.0066,0.0073,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-18,Pyrenew_ED_Visits_RSV
United States,US,1,wk inc rsv prop ed visits,prop_ed,2026-02-21,2026-02-28,CFA_Pyrenew-Pyrenew_E_RSV,0.005017614048903927,0.006321609193338991,0.007074157988925108,0.008088584387294933,0.010522034380050596,0.005,0.0063,0.0071,0.0081,0.011,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-18,Pyrenew_ED_Visits_RSV
United States,US,0,wk inc rsv hosp,hosp,2026-02-21,2026-02-21,CFA_Pyrenew-Pyrenew_HE_RSV,5108.9,6442.5,7184.5,8076,10423.025,5100,6400,7200,8100,10400,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-18,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,0,wk inc rsv prop ed visits,prop_ed,2026-02-21,2026-02-21,CFA_Pyrenew-Pyrenew_HE_RSV,0.005336444018836809,0.005940158060331747,0.006277529378658645,0.006659052236337299,0.007576999246036977,0.0053,0.0059,0.0063,0.0067,0.0076,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-18,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,1,wk inc rsv hosp,hosp,2026-02-21,2026-02-28,CFA_Pyrenew-Pyrenew_HE_RSV,4690,6479,7783.5,9518.5,14713.549999999997,4700,6500,7800,9500,14700,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-18,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,1,wk inc rsv prop ed visits,prop_ed,2026-02-21,2026-02-28,CFA_Pyrenew-Pyrenew_HE_RSV,0.004668432082893295,0.006100855941661113,0.006991047149268062,0.008119480980327956,0.011434353251912147,0.0047,0.0061,0.007,0.0081,0.011,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-18,Pyrenew_Hospital_Admissions_ED_Visits_RSV
United States,US,0,wk inc rsv hosp,hosp,2026-02-21,2026-02-21,CFA_Pyrenew-Pyrenew_H_RSV,5458.75,6141,6527,6936,7875.349999999998,5500,6100,6500,6900,7900,Center for Forecasting and Outbreak Analytics (CFA/CDC) Pyrenew team,2026-02-18,Pyrenew_Hospital_Admissions_RSV
